Country or Area,Item,Year,Series,Value
Portugal,Communication,1999,300,1758000000
Portugal,Communication,1999,200,1764667152
Portugal,Food and non-alcoholic beverages,1998,1000,12520112000
Portugal,Food and non-alcoholic beverages,1998,400,12554519000
Portugal,Food and non-alcoholic beverages,1998,300,11973500000
Portugal,Food and non-alcoholic beverages,1998,200,12224444090
Portugal,"Alcoholic beverages, tobacco and narcotics",1998,1000,2608018000
Portugal,"Alcoholic beverages, tobacco and narcotics",1998,400,2627705000
Portugal,"Alcoholic beverages, tobacco and narcotics",1998,300,2613800000
Portugal,"Alcoholic beverages, tobacco and narcotics",1998,200,2611077304
Portugal,Clothing and footwear,1998,1000,4991714000
Portugal,Clothing and footwear,1998,400,4830302000
Portugal,Clothing and footwear,1998,300,5683100000
Portugal,Clothing and footwear,1998,200,5081314033
Portugal,"Housing, water, electricity, gas and other fuels",1998,1000,8841516000
Portugal,"Housing, water, electricity, gas and other fuels",1998,400,9355806000
Portugal,"Housing, water, electricity, gas and other fuels",1998,300,8983100000
Portugal,"Housing, water, electricity, gas and other fuels",1998,200,6830279028
Portugal,Transport,1998,1000,11552091000
Portugal,Transport,1998,400,11092782000
Portugal,Transport,1998,300,10369500000
Portugal,Transport,1998,200,11107061981
Portugal,Communication,1998,1000,1700469000
Portugal,Communication,1998,400,1713356000
Portugal,Communication,1998,300,1527100000
Portugal,Communication,1998,200,1542502569
Portugal,Food and non-alcoholic beverages,1997,1000,11533474000
Portugal,Food and non-alcoholic beverages,1997,400,11465463000
Portugal,Food and non-alcoholic beverages,1997,300,11037900000
Portugal,Food and non-alcoholic beverages,1997,200,11385211640
Portugal,"Alcoholic beverages, tobacco and narcotics",1997,1000,2345386000
Portugal,"Alcoholic beverages, tobacco and narcotics",1997,400,2428469000
Portugal,"Alcoholic beverages, tobacco and narcotics",1997,300,2362200000
Portugal,"Alcoholic beverages, tobacco and narcotics",1997,200,2362920362
Portugal,Clothing and footwear,1997,1000,4505449000
Portugal,Clothing and footwear,1997,400,4387983000
Portugal,Clothing and footwear,1997,300,5272100000
Portugal,Clothing and footwear,1997,200,4709500105
Portugal,"Housing, water, electricity, gas and other fuels",1997,1000,8367690000
Portugal,"Housing, water, electricity, gas and other fuels",1997,400,8790310000
Portugal,"Housing, water, electricity, gas and other fuels",1997,300,8528800000
Portugal,"Housing, water, electricity, gas and other fuels",1997,200,6505806008
Portugal,Transport,1997,1000,10406475000
Portugal,Transport,1997,400,9952036000
Portugal,Transport,1997,300,9328800000
Portugal,Transport,1997,200,10053840245
Portugal,Communication,1997,1000,1571732000
Portugal,Communication,1997,400,1586509000
Portugal,Communication,1997,300,1413200000
Portugal,Communication,1997,200,1370292595
Portugal,Food and non-alcoholic beverages,1996,1000,11224717000
Portugal,Food and non-alcoholic beverages,1996,400,11116067000
Portugal,Food and non-alcoholic beverages,1996,300,10717700000
Portugal,Food and non-alcoholic beverages,1996,200,11063910975
Portugal,"Alcoholic beverages, tobacco and narcotics",1996,1000,2205967000
Portugal,"Alcoholic beverages, tobacco and narcotics",1996,400,2342371000
Portugal,"Alcoholic beverages, tobacco and narcotics",1996,300,2265000000
Portugal,"Alcoholic beverages, tobacco and narcotics",1996,200,2266023882
Portugal,Clothing and footwear,1996,1000,4236565000
Portugal,Clothing and footwear,1996,400,4124868000
Portugal,Clothing and footwear,1996,300,4952700000
Portugal,Clothing and footwear,1996,200,4429764268
Portugal,"Housing, water, electricity, gas and other fuels",1996,1000,7936771000
Portugal,"Housing, water, electricity, gas and other fuels",1996,400,8258741000
Portugal,"Housing, water, electricity, gas and other fuels",1996,300,8010000000
Portugal,"Housing, water, electricity, gas and other fuels",1996,200,6104702667
Portugal,Transport,1996,1000,9432864000
Portugal,Transport,1996,400,9025699000
Portugal,Transport,1996,300,8562800000
Portugal,Transport,1996,200,9218573238
Portugal,Communication,1996,1000,1375496000
Portugal,Communication,1996,400,1387964000
Portugal,Communication,1996,300,1218100000
Portugal,Communication,1996,200,1171017847
Portugal,Food and non-alcoholic beverages,1995,1000,10736862000
Portugal,Food and non-alcoholic beverages,1995,400,10616603000
Portugal,Food and non-alcoholic beverages,1995,300,10258100000
Portugal,Food and non-alcoholic beverages,1995,200,10674389721
Portugal,Food and non-alcoholic beverages,1995,40,2296602000000
Portugal,"Alcoholic beverages, tobacco and narcotics",1995,1000,2083512000
Portugal,"Alcoholic beverages, tobacco and narcotics",1995,400,2229792000
Portugal,"Alcoholic beverages, tobacco and narcotics",1995,300,2154900000
Portugal,"Alcoholic beverages, tobacco and narcotics",1995,200,2162937321
Portugal,"Alcoholic beverages, tobacco and narcotics",1995,40,558349000000
Portugal,Clothing and footwear,1995,1000,4073321000
Portugal,Clothing and footwear,1995,400,3958964000
Portugal,Clothing and footwear,1995,300,4726500000
Portugal,Clothing and footwear,1995,200,4232649315
Portugal,Clothing and footwear,1995,40,895182000000
Portugal,"Housing, water, electricity, gas and other fuels",1995,1000,7461615000
Portugal,"Housing, water, electricity, gas and other fuels",1995,400,7772926000
Portugal,"Housing, water, electricity, gas and other fuels",1995,300,7556300000
Portugal,"Housing, water, electricity, gas and other fuels",1995,200,5744341138
Portugal,"Housing, water, electricity, gas and other fuels",1995,40,1127038000000
Portugal,Transport,1995,1000,8731665000
Portugal,Transport,1995,400,8428856000
Portugal,Transport,1995,300,7939200000
Portugal,Transport,1995,200,8470191838
Portugal,Communication,1995,1000,1274207000
Portugal,Communication,1995,400,1286717000
Portugal,Communication,1995,300,1108400000
Portugal,Communication,1995,200,1045889407
Portugal,Food and non-alcoholic beverages,1994,200,10748870222.7631
Portugal,Food and non-alcoholic beverages,1994,40,2209448000000
Portugal,"Alcoholic beverages, tobacco and narcotics",1994,200,2182804441.29648
Portugal,"Alcoholic beverages, tobacco and narcotics",1994,40,534085000000
Portugal,Clothing and footwear,1994,200,4147319958.89905
Portugal,Clothing and footwear,1994,40,860412000000
Portugal,"Housing, water, electricity, gas and other fuels",1994,200,5069098472.68084
Portugal,"Housing, water, electricity, gas and other fuels",1994,40,1052759000000
Portugal,Transport,1994,200,7920287108.06955
Portugal,Communication,1994,200,1022520725.05262
Portugal,Food and non-alcoholic beverages,1993,200,10021592960.9641
Portugal,Food and non-alcoholic beverages,1993,40,2049462000000
Portugal,"Alcoholic beverages, tobacco and narcotics",1993,200,2013098432.77701
Portugal,"Alcoholic beverages, tobacco and narcotics",1993,40,475136000000
Portugal,Clothing and footwear,1993,200,3969912510.84885
Portugal,Clothing and footwear,1993,40,823676000000
Portugal,"Housing, water, electricity, gas and other fuels",1993,200,4753090052.97234
Portugal,"Housing, water, electricity, gas and other fuels",1993,40,985070000000
Portugal,Transport,1993,200,7332279207.11086
Portugal,Communication,1993,200,968116838.419409
Spain,Food and non-alcoholic beverages,2007,1000,78452000000
Spain,Food and non-alcoholic beverages,2007,300,83761000000
Spain,"Alcoholic beverages, tobacco and narcotics",2007,1000,24288000000
Spain,"Alcoholic beverages, tobacco and narcotics",2007,300,17236000000
Spain,Clothing and footwear,2007,1000,34082000000
Spain,Clothing and footwear,2007,300,35776000000
Spain,"Housing, water, electricity, gas and other fuels",2007,1000,117511000000
Spain,"Housing, water, electricity, gas and other fuels",2007,300,108824000000
Spain,Transport,2007,1000,75104000000
Spain,Transport,2007,300,75583000000
Spain,Communication,2007,1000,16381000000
Spain,Communication,2007,300,16545000000
Spain,Food and non-alcoholic beverages,2006,1000,75474000000
Spain,Food and non-alcoholic beverages,2006,300,79926000000
Spain,"Alcoholic beverages, tobacco and narcotics",2006,1000,22610000000
Spain,"Alcoholic beverages, tobacco and narcotics",2006,300,15844000000
Spain,Clothing and footwear,2006,1000,32484000000
Spain,Clothing and footwear,2006,300,33924000000
Spain,"Housing, water, electricity, gas and other fuels",2006,1000,106586000000
Spain,"Housing, water, electricity, gas and other fuels",2006,300,99704000000
Spain,Transport,2006,1000,70766000000
Spain,Transport,2006,300,71150000000
Spain,Communication,2006,1000,15086000000
Spain,Communication,2006,300,15287000000
Spain,Food and non-alcoholic beverages,2005,1000,71877000000
Spain,Food and non-alcoholic beverages,2005,300,75396000000
Spain,"Alcoholic beverages, tobacco and narcotics",2005,1000,22430000000
Spain,"Alcoholic beverages, tobacco and narcotics",2005,300,15688000000
Spain,Clothing and footwear,2005,1000,29812000000
Spain,Clothing and footwear,2005,300,30994000000
Spain,"Housing, water, electricity, gas and other fuels",2005,1000,95547000000
Spain,"Housing, water, electricity, gas and other fuels",2005,300,90393000000
Spain,Transport,2005,1000,65348000000
Spain,Transport,2005,300,65608000000
Spain,Communication,2005,1000,14120000000
Spain,Communication,2005,300,14320000000
Spain,Food and non-alcoholic beverages,2004,1000,69305000000
Spain,Food and non-alcoholic beverages,2004,300,72014000000
Spain,"Alcoholic beverages, tobacco and narcotics",2004,1000,21781000000
Spain,"Alcoholic beverages, tobacco and narcotics",2004,300,15331000000
Spain,Clothing and footwear,2004,1000,27689000000
Spain,Clothing and footwear,2004,300,28630000000
Spain,"Housing, water, electricity, gas and other fuels",2004,1000,86589000000
Spain,"Housing, water, electricity, gas and other fuels",2004,300,82821000000
Spain,Transport,2004,1000,59263000000
Spain,Transport,2004,300,59379000000
Spain,Communication,2004,1000,13184000000
Spain,Communication,2004,300,13385000000
Spain,Food and non-alcoholic beverages,2003,1000,67231000000
Spain,Food and non-alcoholic beverages,2003,300,69238000000
Spain,Food and non-alcoholic beverages,2003,200,72820000000
Spain,"Alcoholic beverages, tobacco and narcotics",2003,1000,20067000000
Spain,"Alcoholic beverages, tobacco and narcotics",2003,300,14463000000
Spain,"Alcoholic beverages, tobacco and narcotics",2003,200,14424000000
Spain,Clothing and footwear,2003,1000,26599000000
Spain,Clothing and footwear,2003,300,27300000000
Spain,Clothing and footwear,2003,200,27025000000
Spain,"Housing, water, electricity, gas and other fuels",2003,1000,79478000000
Spain,"Housing, water, electricity, gas and other fuels",2003,300,76886000000
Spain,"Housing, water, electricity, gas and other fuels",2003,200,65394000000
Spain,Transport,2003,1000,53801000000
Spain,Transport,2003,300,53876000000
Spain,Transport,2003,200,55389000000
Spain,Communication,2003,1000,11807000000
Spain,Communication,2003,300,11969000000
Spain,Communication,2003,200,11476000000
Spain,Food and non-alcoholic beverages,2002,1000,64441000000
Spain,Food and non-alcoholic beverages,2002,300,65721000000
Spain,Food and non-alcoholic beverages,2002,200,68281000000
Spain,"Alcoholic beverages, tobacco and narcotics",2002,1000,19439000000
Spain,"Alcoholic beverages, tobacco and narcotics",2002,300,13606000000
Spain,"Alcoholic beverages, tobacco and narcotics",2002,200,13432000000
Spain,Clothing and footwear,2002,1000,26188000000
Spain,Clothing and footwear,2002,300,26675000000
Spain,Clothing and footwear,2002,200,26950000000
Spain,"Housing, water, electricity, gas and other fuels",2002,1000,72581000000
Spain,"Housing, water, electricity, gas and other fuels",2002,300,71003000000
Spain,"Housing, water, electricity, gas and other fuels",2002,200,61774000000
Spain,Transport,2002,1000,51292000000
Spain,Transport,2002,300,51351000000
Spain,Transport,2002,200,51962000000
Spain,Communication,2002,1000,11906000000
Spain,Communication,2002,300,12014000000
Spain,Communication,2002,200,11487000000
Spain,Food and non-alcoholic beverages,2001,1000,60661000000
Spain,Food and non-alcoholic beverages,2001,300,61262000000
Spain,Food and non-alcoholic beverages,2001,200,63544000000
Spain,"Alcoholic beverages, tobacco and narcotics",2001,1000,19080000000
Spain,"Alcoholic beverages, tobacco and narcotics",2001,300,12812000000
Spain,"Alcoholic beverages, tobacco and narcotics",2001,200,12641000000
Spain,Clothing and footwear,2001,1000,25835000000
Spain,Clothing and footwear,2001,300,26093000000
Spain,Clothing and footwear,2001,200,26433000000
Spain,"Housing, water, electricity, gas and other fuels",2001,1000,65597000000
Spain,"Housing, water, electricity, gas and other fuels",2001,300,65610000000
Spain,"Housing, water, electricity, gas and other fuels",2001,200,58031000000
Spain,Transport,2001,1000,51292000000
Spain,Transport,2001,300,51558000000
Spain,Transport,2001,200,51512000000
Spain,Communication,2001,1000,10915000000
Spain,Communication,2001,300,11107000000
Spain,Communication,2001,200,10667000000
Spain,Food and non-alcoholic beverages,2000,1000,56813000000
Spain,Food and non-alcoholic beverages,2000,300,56813000000
Spain,Food and non-alcoholic beverages,2000,200,58695000000
Spain,"Alcoholic beverages, tobacco and narcotics",2000,1000,17660000000
Spain,"Alcoholic beverages, tobacco and narcotics",2000,300,12065000000
Spain,"Alcoholic beverages, tobacco and narcotics",2000,200,11929000000
Spain,Clothing and footwear,2000,1000,24643000000
Spain,Clothing and footwear,2000,300,24643000000
Spain,Clothing and footwear,2000,200,24897000000
Spain,"Housing, water, electricity, gas and other fuels",2000,1000,61000000000
Spain,"Housing, water, electricity, gas and other fuels",2000,300,61000000000
Spain,"Housing, water, electricity, gas and other fuels",2000,200,54359000000
Spain,Transport,2000,1000,49471000000
Spain,Transport,2000,300,49471000000
Spain,Transport,2000,200,50022000000
Spain,Communication,2000,1000,9397000000
Spain,Communication,2000,300,9397000000
Spain,Communication,2000,200,8941000000
Spain,Food and non-alcoholic beverages,1999,1000,53007000000
Spain,Food and non-alcoholic beverages,1999,300,53007000000
Spain,Food and non-alcoholic beverages,1999,200,54496000000
Spain,"Alcoholic beverages, tobacco and narcotics",1999,1000,16295000000
Spain,"Alcoholic beverages, tobacco and narcotics",1999,300,11190000000
Spain,"Alcoholic beverages, tobacco and narcotics",1999,200,11095000000
